"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dnajc6",1.16072799057513,0.0003234390209876,0.0703733459951079,0.00459604437467113,0.996332900063096,NA
"Dnm1",1.69784505715357,0.033375735368354,0.0574511223003749,0.580941399087972,0.561279949391574,0.981925512506013
"Dnm1l",1.35379449884704,0.090827110342194,0.0633470300456216,1.43380218893896,0.151628720162212,0.638678548562045
"Dnm2",1.1593745991951,0.00895642473581941,0.0702231768397812,0.127542289296511,0.898511204443082,NA
"Dnm3",1.1841811045769,-0.00936070488426518,0.0698909238776647,-0.133933054035026,0.89345551240945,NA
"Doc2b",1.0340663625023,-0.0266376984433416,0.0751640462276804,-0.354394152260682,0.723043516386583,NA
"Doc2g",1.01697893544392,0.00231626250870267,0.0750972768707428,0.0308434953332518,0.97539435264659,NA
"Dock1",1.05943296978007,-0.00561064125849327,0.0737674525465089,-0.076058492801495,0.939372562389691,NA
"Dock10",1.05437960218801,-0.0211466689317539,0.0743090513850226,-0.284577296272902,0.775968007286455,NA
"Dock5",1.01687265256143,0.00247524220913741,0.0750974446496699,0.0329604052532604,0.973706162503096,NA
"Dock7",1.02020208497902,0.00920009350749298,0.0748153470399937,0.122970672081156,0.902130321958953,NA
"Dock8",1.0212789222352,-0.00792869632070975,0.0751836100535394,-0.105457776170413,0.916012572839629,NA
"Dok7",1.02374780445894,0.0116938373885289,0.0746270162626918,0.156697104804054,0.875483568925273,NA
"Dpt",1.04222513691681,0.0114648479349502,0.0739697538094685,0.154993728443134,0.876826261535611,NA
"Dpy19l1",1.16525241179154,0.0482375743887982,0.0691803902813199,0.697272365660869,0.485632358684828,NA
"Dpyd",1.03911236794474,-0.00687716217324956,0.0745125748548823,-0.0922953231269118,0.926463404115387,NA
"Dpysl2",1.12153653124507,-0.000135384202917166,0.0715778972351847,-0.00189142470157138,0.998490862332515,NA
"Dpysl3",1.04330160028285,0.00233639897629147,0.074146123487884,0.0315107367234546,0.974862229730819,NA
"Drd2",1.01762484037692,0.00136282163760205,0.0750962683370332,0.0181476612324554,0.985521056035767,NA
"Drd4",1.02245773346094,0.00200411659806425,0.074903771714348,0.0267558836116708,0.978654440386282,NA
"Drd5",1.01762448068063,0.00525439755276388,0.075003610427256,0.0700552616445042,0.944149675205286,NA
"Drosha",1.01966478214324,-0.00165220002832908,0.0750930826005291,-0.0220020269658958,0.982446338645255,NA
"Drp2",1.02600561764407,-0.00708450063053541,0.0749905970204148,-0.0944718526324945,0.924734340770409,NA
"Dscam",1.03900366155746,0.000931465659731449,0.0743319857745653,0.0125311553300406,0.990001846301925,NA
"Dscaml1",1.02686413575102,-0.00446362167057673,0.0748969610950271,-0.0595968328396317,0.952476740914812,NA
"Dsg2",1.02149234138777,-0.00434453456000301,0.0750902434063803,-0.0578575106820583,0.953862127957911,NA
"Dst",1.03126876877215,0.00452145881622484,0.0745245161485747,0.0606707570863084,0.951621421228146,NA
"Dtnbp1",1.06081180114561,0.0185032307999953,0.073157389944018,0.252923605040509,0.800327248199595,NA
"Dusp1",1.10282601773248,0.0462683716700288,0.0711478600578292,0.650312906564185,0.515490121825407,NA
"Dusp14",1.03717712716108,0.00739169910512359,0.0742449099417005,0.0995583281187597,0.920694978734984,NA
"Dusp4",1.1006787791945,-0.0296120955891052,0.0729502163603761,-0.405921970715215,0.68479993423412,NA
"Dusp5",1.10940073942858,0.00201803397643666,0.0719181075013981,0.0280601651871531,0.977614165128645,NA
"Dusp6",1.02793669130916,-0.00216601252920794,0.0748033558234376,-0.0289560876696561,0.976899612858128,NA
"Dvl1",1.03438834118981,-0.00385886463292771,0.0746106443804191,-0.0517200282208049,0.958751778383831,NA
"Dvl3",1.11238706435156,-0.0164101417646163,0.0722423749250855,-0.227153963053311,0.82030402412642,NA
"Dynll1",1.03707097793185,0.00754757688507912,0.0742450737632053,0.101657611778407,0.919028448675889,NA
"Dynll2",1.16804172361769,0.0346920264807683,0.0693944993536963,0.499924731842892,0.617128077065868,NA
"Dynlrb2",1.02149306988506,-0.008245158842017,0.0751832774638724,-0.109667456915256,0.912673110320884,NA
"E330013p04rik",1.03792943287794,0.0101044419515036,0.0741542635886894,0.136262454274374,0.891613804136289,NA
"Ebf1",1.0306274940869,0.0131180112461191,0.0743447921790811,0.176448287252193,0.859941771965572,NA
"Ebf2",1.02149331908359,0.00342772320419204,0.0749052752271821,0.0457607717720283,0.963500925627381,NA
"Ebf3",1.05103811156477,-0.0240384593905753,0.0744947679718715,-0.322686546250495,0.746932642085715,NA
"Ecel1",1.05855737691216,0.0180065060299981,0.0732466069444376,0.245833995336565,0.805810739959741,NA
"Echdc3",1.02460870251721,0.00271677188611724,0.0748084951158982,0.0363163552736656,0.971030108919466,NA
"Ecscr",1.03084521947782,-0.00254453014428202,0.0747073049915258,-0.0340599911156031,0.972829312424755,NA
"Edaradd",1.04082946626054,-0.0017109742503024,0.0743292229979455,-0.0230188636621385,0.981635225909018,NA
"Edil3",1.39716061985465,-0.0243751033713039,0.0647019718574848,-0.376728910596318,0.706375075602041,0.981925512506013
"Edn3",1.01708734757202,-0.00174403771069401,0.0751901329988463,-0.0231950342569652,0.981494699632203,NA
"Ednrb",1.05458631809004,0.0236703999382129,0.073252525663713,0.32313424996264,0.746593572710168,NA
"Eef2k",1.03223838177668,0.00694354707144321,0.0744324968760803,0.0932864993499176,0.925675957268735,NA
"Efhd1",1.03836808428113,-0.00578802930423326,0.0745137106834129,-0.077677373078693,0.938084693379183,NA
