NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
7149,779,4593,234,1378,13months-control-replicate_2,DG,DG
7150,13820,4588,4146,1377,13months-control-replicate_2,Inh,Cnr1
7151,705,4591,212,1378,13months-control-replicate_2,DG,DG
7152,1056,4571,317,1372,13months-control-replicate_2,DG,DG
7153,7946,4557,2384,1368,13months-control-replicate_2,DG,DG
7154,476,4581,143,1375,13months-control-replicate_2,DG,DG
7155,6569,4567,1971,1371,13months-control-replicate_2,DG,DG
7156,10956,4560,3287,1368,13months-control-replicate_2,Oligo,Oligo1
7157,6480,4560,1944,1368,13months-control-replicate_2,DG,DG
7158,6338,4566,1902,1370,13months-control-replicate_2,DG,DG
7159,884,4569,266,1371,13months-control-replicate_2,DG,DG
7160,975,4561,293,1369,13months-control-replicate_2,DG,DG
7161,17817,4563,5345,1369,13months-control-replicate_2,CA3,CA3-Ex
7162,14557,4553,4367,1366,13months-control-replicate_2,Astro,Astro1
7163,6016,4565,1805,1370,13months-control-replicate_2,DG,DG
7164,8257,4552,2477,1366,13months-control-replicate_2,DG,DG
7165,5848,4545,1755,1364,13months-control-replicate_2,DG,DG
7166,17531,4534,5260,1361,13months-control-replicate_2,CA3,CA3-Ex
7167,18668,4542,5601,1363,13months-control-replicate_2,CA3,CA3-Ex
7168,5628,4540,1689,1362,13months-control-replicate_2,DG,DG
7169,7164,4547,2150,1365,13months-control-replicate_2,DG,DG
7170,5764,4554,1730,1367,13months-control-replicate_2,DG,DG
7171,7461,4546,2239,1364,13months-control-replicate_2,DG,DG
7172,5469,4541,1641,1363,13months-control-replicate_2,DG,DG
7173,633,4550,190,1365,13months-control-replicate_2,DG,DG
7174,6998,4552,2100,1366,13months-control-replicate_2,DG,DG
7175,5343,4540,1603,1362,13months-control-replicate_2,DG,DG
7176,312,4539,94,1362,13months-control-replicate_2,DG,DG
7177,6128,4543,1839,1363,13months-control-replicate_2,DG,DG
7178,5951,4537,1786,1362,13months-control-replicate_2,DG,DG
7179,5543,4543,1663,1363,13months-control-replicate_2,DG,DG
7180,3099,4532,930,1360,13months-control-replicate_2,Endo,Endo1
7181,18156,4509,5447,1353,13months-control-replicate_2,CA3,CA3-Ex
7182,7663,4524,2299,1358,13months-control-replicate_2,DG,DG
7183,6061,4520,1819,1356,13months-control-replicate_2,DG,DG
7184,6241,4530,1873,1359,13months-control-replicate_2,DG,DG
7185,15928,4517,4779,1356,13months-control-replicate_2,CA2,CA2-Ex
7186,5406,4515,1622,1355,13months-control-replicate_2,DG,DG
7187,575,4524,173,1358,13months-control-replicate_2,DG,DG
7188,8046,4515,2414,1355,13months-control-replicate_2,DG,DG
7189,7249,4514,2175,1355,13months-control-replicate_2,DG,DG
7190,6339,4513,1902,1354,13months-control-replicate_2,DG,DG
7191,520,4506,156,1352,13months-control-replicate_2,DG,DG
7192,16303,4520,4891,1356,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7193,18023,4545,5407,1364,13months-control-replicate_2,CA3,CA3-Ex
7194,11314,4508,3395,1353,13months-control-replicate_2,Micro,Micro1
7195,6762,4502,2029,1351,13months-control-replicate_2,DG,DG
7196,6850,4507,2055,1353,13months-control-replicate_2,DG,DG
7197,7560,4506,2268,1352,13months-control-replicate_2,DG,DG
7198,7400,4515,2220,1355,13months-control-replicate_2,DG,DG
7199,5266,4506,1580,1352,13months-control-replicate_2,DG,DG
7200,16218,4502,4866,1351,13months-control-replicate_2,SMC,S2
7201,5028,4503,1509,1351,13months-control-replicate_2,DG,DG
7202,7839,4492,2352,1348,13months-control-replicate_2,DG,DG
7203,5188,4499,1557,1350,13months-control-replicate_2,DG,DG
7204,6417,4498,1925,1350,13months-control-replicate_2,DG,DG
7205,785,4493,236,1348,13months-control-replicate_2,Astro,Astro2
7206,686,4484,206,1346,13months-control-replicate_2,DG,DG
7207,18874,4487,5663,1347,13months-control-replicate_2,Micro,Micro2
7208,7328,4486,2199,1346,13months-control-replicate_2,DG,DG
7209,5708,4485,1713,1346,13months-control-replicate_2,DG,DG
7210,18378,4496,5514,1349,13months-control-replicate_2,CA3,CA3-Ex
7211,1131,4489,340,1347,13months-control-replicate_2,DG,DG
7212,6613,4483,1984,1345,13months-control-replicate_2,DG,DG
7213,852,4475,256,1343,13months-control-replicate_2,DG,DG
7214,16361,4457,4909,1338,13months-control-replicate_2,CA2,CA2-Ex
7215,12065,4474,3620,1343,13months-control-replicate_2,Endo,Endo1
7216,1360,4473,408,1342,13months-control-replicate_2,DG,DG
7217,6494,4473,1949,1342,13months-control-replicate_2,DG,DG
7218,7068,4469,2121,1341,13months-control-replicate_2,DG,DG
7219,7142,4471,2143,1342,13months-control-replicate_2,DG,DG
7220,6989,4461,2097,1339,13months-control-replicate_2,DG,DG
7221,1056,4466,317,1340,13months-control-replicate_2,DG,DG
7222,17915,4481,5375,1345,13months-control-replicate_2,CA3,CA3-Ex
7223,6317,4461,1895,1339,13months-control-replicate_2,DG,DG
7224,3117,4464,935,1340,13months-control-replicate_2,Micro,Micro1
7225,8393,4466,2518,1340,13months-control-replicate_2,Astro,Astro1
7226,6914,4469,2075,1341,13months-control-replicate_2,DG,DG
7227,5996,4464,1799,1340,13months-control-replicate_2,DG,DG
7228,18250,4456,5475,1337,13months-control-replicate_2,CA3,CA3-Ex
7229,6682,4471,2005,1342,13months-control-replicate_2,DG,DG
7230,10888,4457,3267,1338,13months-control-replicate_2,Astro,Astro2
7231,5522,4457,1657,1338,13months-control-replicate_2,DG,DG
7232,436,4461,131,1339,13months-control-replicate_2,DG,DG
7233,6196,4465,1859,1340,13months-control-replicate_2,DG,DG
7234,7714,4455,2315,1337,13months-control-replicate_2,DG,DG
7235,5920,4457,1776,1338,13months-control-replicate_2,DG,DG
7236,5816,4449,1745,1335,13months-control-replicate_2,DG,DG
7237,602,4444,181,1334,13months-control-replicate_2,DG,DG
7238,17761,4450,5329,1335,13months-control-replicate_2,CA2,CA2-Ex
7239,9061,4450,2719,1335,13months-control-replicate_2,Astro,Astro2
7240,7490,4449,2247,1335,13months-control-replicate_2,DG,DG
7241,6549,4436,1965,1331,13months-control-replicate_2,DG,DG
7242,5300,4446,1590,1334,13months-control-replicate_2,DG,DG
7243,6103,4437,1831,1332,13months-control-replicate_2,DG,DG
7244,7217,4431,2165,1330,13months-control-replicate_2,DG,DG
7245,922,4456,277,1337,13months-control-replicate_2,DG,DG
7246,7406,4431,2222,1330,13months-control-replicate_2,DG,DG
7247,991,4437,298,1332,13months-control-replicate_2,DG,DG
7248,17173,4429,5152,1329,13months-control-replicate_2,CA2,CA2-Ex
7249,16167,4439,4850,1332,13months-control-replicate_2,Endo,Endo1
7250,3502,4424,1051,1328,13months-control-replicate_2,Endo,Endo3
7251,5136,4429,1541,1329,13months-control-replicate_2,DG,DG
7252,5628,4425,1689,1328,13months-control-replicate_2,DG,DG
7253,14213,4422,4264,1327,13months-control-replicate_2,Micro,Micro1
7254,5432,4428,1630,1329,13months-control-replicate_2,DG,DG
7255,17430,4408,5229,1323,13months-control-replicate_2,CA3,CA3-Ex
7256,7602,4419,2281,1326,13months-control-replicate_2,DG,DG
7257,751,4395,226,1319,13months-control-replicate_2,DG,DG
7258,6820,4405,2046,1322,13months-control-replicate_2,DG,DG
7259,6713,4406,2014,1322,13months-control-replicate_2,DG,DG
7260,1190,4417,357,1326,13months-control-replicate_2,DG,DG
7261,15924,4414,4778,1325,13months-control-replicate_2,CA2,CA2-Ex
7262,6449,4402,1935,1321,13months-control-replicate_2,DG,DG
7263,4622,4403,1387,1321,13months-control-replicate_2,DG,DG
7264,12893,4403,3868,1321,13months-control-replicate_2,Oligo,Oligo1
7265,6197,4395,1859,1319,13months-control-replicate_2,DG,DG
7266,7294,4395,2189,1319,13months-control-replicate_2,DG,DG
7267,6281,4392,1885,1318,13months-control-replicate_2,DG,DG
7268,5695,4390,1709,1317,13months-control-replicate_2,DG,DG
7269,525,4395,158,1319,13months-control-replicate_2,DG,DG
7270,6026,4388,1808,1317,13months-control-replicate_2,DG,DG
7271,5353,4377,1606,1314,13months-control-replicate_2,DG,DG
7272,859,4376,258,1313,13months-control-replicate_2,DG,DG
7273,7131,4392,2140,1318,13months-control-replicate_2,DG,DG
7274,6366,4388,1910,1317,13months-control-replicate_2,DG,DG
7275,16714,4385,5015,1316,13months-control-replicate_2,CA2,CA2-Ex
7276,5014,4389,1505,1317,13months-control-replicate_2,DG,DG
7277,18403,4377,5521,1314,13months-control-replicate_2,CA2,CA2-Ex
7278,15346,4380,4604,1314,13months-control-replicate_2,Astro,Astro1
7279,5899,4376,1770,1313,13months-control-replicate_2,DG,DG
7280,5550,4374,1665,1313,13months-control-replicate_2,DG,DG
7281,1117,4378,335,1314,13months-control-replicate_2,DG,DG
7282,7751,4378,2326,1314,13months-control-replicate_2,CTX-Ex,CTX-Ex1
7283,7518,4370,2256,1311,13months-control-replicate_2,DG,DG
7284,332,4375,100,1313,13months-control-replicate_2,DG,DG
7285,16342,4366,4903,1310,13months-control-replicate_2,CA2,CA2-Ex
7286,7015,4371,2105,1312,13months-control-replicate_2,DG,DG
7287,17184,4376,5156,1313,13months-control-replicate_2,CA2,CA2-Ex
7288,1321,4369,397,1311,13months-control-replicate_2,Oligo,Oligo1
7289,651,4369,196,1311,13months-control-replicate_2,DG,DG
7290,6621,4357,1987,1308,13months-control-replicate_2,DG,DG
7291,5261,4358,1579,1308,13months-control-replicate_2,DG,DG
7292,18012,4346,5404,1304,13months-control-replicate_2,CA3,CA3-Ex
7293,439,4361,132,1309,13months-control-replicate_2,DG,DG
7294,1225,4349,368,1305,13months-control-replicate_2,DG,DG
7295,5757,4358,1727,1308,13months-control-replicate_2,DG,DG
7296,939,4354,282,1307,13months-control-replicate_2,DG,DG
7297,5166,4347,1550,1305,13months-control-replicate_2,DG,DG
7298,6929,4353,2079,1306,13months-control-replicate_2,DG,DG
7299,5449,4336,1635,1301,13months-control-replicate_2,DG,DG
7300,7414,4341,2225,1303,13months-control-replicate_2,DG,DG
7301,4796,4354,1439,1307,13months-control-replicate_2,DG,DG
7302,16037,4386,4811,1316,13months-control-replicate_2,CA3,CA3-Ex
7303,7646,4339,2294,1302,13months-control-replicate_2,Micro,Micro2
7304,7094,4334,2129,1301,13months-control-replicate_2,DG,DG
7305,16441,4347,4933,1305,13months-control-replicate_2,CA2,CA2-Ex
7306,10493,4337,3148,1302,13months-control-replicate_2,Astro,Astro1
7307,1059,4333,318,1300,13months-control-replicate_2,DG,DG
7308,5828,4338,1749,1302,13months-control-replicate_2,DG,DG
7309,1002,4329,301,1299,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7310,6175,4324,1853,1298,13months-control-replicate_2,DG,DG
7311,15946,4326,4784,1298,13months-control-replicate_2,CA2,CA2-Ex
7312,1402,4323,421,1297,13months-control-replicate_2,Astro,Astro1
7313,16756,4328,5027,1299,13months-control-replicate_2,CA2,CA2-Ex
7314,6738,4323,2022,1297,13months-control-replicate_2,DG,DG
7315,17823,4326,5347,1298,13months-control-replicate_2,CA3,CA3-Ex
7316,16928,4326,5079,1298,13months-control-replicate_2,CA2,CA2-Ex
7317,16289,4317,4887,1296,13months-control-replicate_2,DG,DG
7318,6422,4318,1927,1296,13months-control-replicate_2,DG,DG
7319,4903,4316,1471,1295,13months-control-replicate_2,DG,DG
7320,4988,4314,1497,1295,13months-control-replicate_2,DG,DG
7321,14140,4308,4242,1293,13months-control-replicate_2,Oligo,Oligo1
7322,7315,4304,2195,1292,13months-control-replicate_2,CA3,CA3-Ex
7323,6541,4304,1963,1292,13months-control-replicate_2,DG,DG
7324,7184,4297,2156,1290,13months-control-replicate_2,DG,DG
7325,16499,4305,4950,1292,13months-control-replicate_2,CA3,CA3-Ex
7326,6859,4311,2058,1294,13months-control-replicate_2,DG,DG
7327,6298,4299,1890,1290,13months-control-replicate_2,DG,DG
7328,583,4313,175,1294,13months-control-replicate_2,DG,DG
7329,17410,4272,5223,1282,13months-control-replicate_2,CA2,CA2-Ex
7330,6083,4301,1825,1291,13months-control-replicate_2,DG,DG
7331,5988,4306,1797,1292,13months-control-replicate_2,DG,DG
7332,475,4297,143,1290,13months-control-replicate_2,DG,DG
7333,5579,4285,1674,1286,13months-control-replicate_2,DG,DG
7334,16394,4287,4919,1287,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7335,16097,4271,4829,1282,13months-control-replicate_2,CA1,CA1-Ex
7336,882,4280,265,1284,13months-control-replicate_2,DG,DG
7337,5056,4291,1517,1288,13months-control-replicate_2,DG,DG
7338,18185,4295,5456,1289,13months-control-replicate_2,CA3,CA3-Ex
7339,727,4263,218,1279,13months-control-replicate_2,DG,DG
7340,13643,4279,4093,1284,13months-control-replicate_2,Oligo,Oligo1
7341,5691,4269,1708,1281,13months-control-replicate_2,DG,DG
7342,16830,4279,5049,1284,13months-control-replicate_2,CA2,CA2-Ex
7343,5851,4258,1756,1278,13months-control-replicate_2,DG,DG
7344,18373,4267,5512,1281,13months-control-replicate_2,CA3,CA3-Ex
7345,7058,4262,2118,1279,13months-control-replicate_2,DG,DG
7346,5153,4267,1546,1281,13months-control-replicate_2,DG,DG
7347,1770,4269,531,1281,13months-control-replicate_2,DG,DG
7348,1288,4282,387,1285,13months-control-replicate_2,DG,DG
7349,1199,4266,360,1280,13months-control-replicate_2,DG,DG
7350,1130,4270,339,1281,13months-control-replicate_2,DG,DG
7351,5926,4270,1778,1281,13months-control-replicate_2,DG,DG
7352,15958,4251,4788,1276,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7353,4584,4247,1376,1275,13months-control-replicate_2,DG,DG
7354,1393,4252,418,1276,13months-control-replicate_2,DG,DG
7355,5298,4259,1590,1278,13months-control-replicate_2,DG,DG
7356,529,4246,159,1274,13months-control-replicate_2,DG,DG
7357,5764,4247,1730,1275,13months-control-replicate_2,DG,DG
7358,16274,4245,4883,1274,13months-control-replicate_2,CA2,CA2-Ex
7359,5422,4237,1627,1272,13months-control-replicate_2,DG,DG
7360,6820,4240,2046,1272,13months-control-replicate_2,Inh,Cnr1
7361,6687,4252,2006,1276,13months-control-replicate_2,Inh,Cnr1
7362,6940,4241,2082,1273,13months-control-replicate_2,DG,DG
7363,4832,4240,1450,1272,13months-control-replicate_2,DG,DG
7364,631,4237,190,1272,13months-control-replicate_2,DG,DG
7365,6414,4238,1925,1272,13months-control-replicate_2,DG,DG
7366,12050,4238,3615,1272,13months-control-replicate_2,SMC,S1
7367,1341,4217,403,1266,13months-control-replicate_2,DG,DG
7368,4975,4227,1493,1269,13months-control-replicate_2,DG,DG
7369,1076,4227,323,1269,13months-control-replicate_2,DG,DG
7370,15632,4223,4690,1267,13months-control-replicate_2,OPC,OPC
7371,4357,4226,1307,1268,13months-control-replicate_2,Micro,Micro1
7372,2391,4220,718,1266,13months-control-replicate_2,Astro,Astro1
7373,6149,4211,1845,1264,13months-control-replicate_2,DG,DG
7374,6033,4214,1810,1265,13months-control-replicate_2,DG,DG
7375,987,4205,296,1262,13months-control-replicate_2,DG,DG
7376,1641,4209,493,1263,13months-control-replicate_2,DG,DG
7377,17722,4212,5317,1264,13months-control-replicate_2,CA3,CA3-Ex
7378,9532,4232,2860,1270,13months-control-replicate_2,Micro,Micro2
7379,18057,4225,5417,1268,13months-control-replicate_2,CA3,CA3-Ex
7380,1274,4202,383,1261,13months-control-replicate_2,DG,DG
7381,6327,4201,1898,1261,13months-control-replicate_2,DG,DG
7382,6490,4199,1947,1260,13months-control-replicate_2,Inh,Vip
7383,17915,4216,5375,1265,13months-control-replicate_2,CA2,CA2-Ex
7384,19273,4190,5782,1257,13months-control-replicate_2,Inh,Pvalb
7385,5205,4201,1562,1261,13months-control-replicate_2,DG,DG
7386,5064,4181,1520,1255,13months-control-replicate_2,DG,DG
7387,16384,4190,4916,1257,13months-control-replicate_2,OPC,OPC
7388,16016,4180,4805,1254,13months-control-replicate_2,CA1,CA1-Ex
7389,6707,4185,2012,1256,13months-control-replicate_2,Inh,Lamp5
7390,1456,4190,437,1257,13months-control-replicate_2,DG,DG
7391,4910,4178,1473,1254,13months-control-replicate_2,DG,DG
7392,5930,4168,1779,1251,13months-control-replicate_2,DG,DG
7393,4725,4199,1418,1260,13months-control-replicate_2,DG,DG
7394,18199,4171,5460,1252,13months-control-replicate_2,CA3,CA3-Ex
7395,6230,4187,1869,1257,13months-control-replicate_2,DG,DG
7396,618,4163,186,1249,13months-control-replicate_2,DG,DG
7397,19137,4171,5741,1252,13months-control-replicate_2,Astro,Astro1
7398,859,4159,258,1248,13months-control-replicate_2,DG,DG
7399,7014,4164,2105,1250,13months-control-replicate_2,CA3,CA3-Ex
7400,5780,4154,1734,1247,13months-control-replicate_2,DG,DG
7401,5590,4169,1677,1251,13months-control-replicate_2,DG,DG
7402,6579,4171,1974,1252,13months-control-replicate_2,Inh,Pvalb_Nog
7403,1564,4164,470,1250,13months-control-replicate_2,DG,DG
7404,15095,4158,4529,1248,13months-control-replicate_2,Endo,Endo1
7405,5276,4165,1583,1250,13months-control-replicate_2,DG,DG
7406,3939,4155,1182,1247,13months-control-replicate_2,Micro,Micro1
7407,13646,4113,4094,1234,13months-control-replicate_2,Micro,Micro1
7408,1170,4158,351,1248,13months-control-replicate_2,DG,DG
7409,17832,4143,5350,1243,13months-control-replicate_2,CA3,CA3-Ex
7410,1059,4131,318,1240,13months-control-replicate_2,DG,DG
7411,4357,4139,1307,1242,13months-control-replicate_2,Endo,Endo3
7412,5158,4139,1548,1242,13months-control-replicate_2,DG,DG
7413,1263,4138,379,1242,13months-control-replicate_2,DG,DG
7414,17595,4124,5279,1238,13months-control-replicate_2,CA2,CA2-Ex
7415,6031,4118,1810,1236,13months-control-replicate_2,DG,DG
7416,18067,4102,5420,1231,13months-control-replicate_2,CA3,CA3-Ex
7417,4560,4141,1368,1243,13months-control-replicate_2,DG,DG
7418,5358,4118,1608,1236,13months-control-replicate_2,DG,DG
7419,15915,4128,4775,1239,13months-control-replicate_2,CA3,CA3-Ex
7420,17964,4114,5390,1235,13months-control-replicate_2,CA3,CA3-Ex
7421,4148,4109,1245,1233,13months-control-replicate_2,DG,DG
7422,4860,4099,1458,1230,13months-control-replicate_2,DG,DG
7423,5689,4112,1707,1234,13months-control-replicate_2,DG,DG
7424,5858,4096,1758,1229,13months-control-replicate_2,Inh,Cnr1
7425,13450,4105,4035,1232,13months-control-replicate_2,Inh,Cnr1
7426,1387,4117,416,1236,13months-control-replicate_2,DG,DG
7427,5261,4093,1579,1228,13months-control-replicate_2,DG,DG
7428,583,4088,175,1227,13months-control-replicate_2,DG,DG
7429,9179,4094,2754,1229,13months-control-replicate_2,Astro,Astro2
7430,4977,4093,1493,1228,13months-control-replicate_2,DG,DG
7431,12091,4094,3628,1229,13months-control-replicate_2,Endo,Endo3
7432,1586,4081,476,1225,13months-control-replicate_2,DG,DG
7433,5476,4076,1643,1223,13months-control-replicate_2,DG,DG
7434,4676,4088,1403,1227,13months-control-replicate_2,DG,DG
7435,1200,4062,360,1219,13months-control-replicate_2,DG,DG
7436,4779,4086,1434,1226,13months-control-replicate_2,DG,DG
7437,1470,4070,441,1221,13months-control-replicate_2,DG,DG
7438,1293,4059,388,1218,13months-control-replicate_2,DG,DG
7439,5113,4077,1534,1224,13months-control-replicate_2,DG,DG
7440,4445,4063,1334,1219,13months-control-replicate_2,DG,DG
7441,15825,4065,4748,1220,13months-control-replicate_2,CA3,CA3-Ex
7442,16310,4053,4893,1216,13months-control-replicate_2,CA3,CA3-Ex
7443,1743,4066,523,1220,13months-control-replicate_2,DG,DG
7444,11274,4062,3383,1219,13months-control-replicate_2,Astro,Astro1
7445,2197,4052,659,1216,13months-control-replicate_2,Endo,Endo1
7446,16608,4050,4983,1215,13months-control-replicate_2,CA2,CA2-Ex
7447,1930,4054,579,1217,13months-control-replicate_2,DG,DG
7448,4554,4051,1367,1216,13months-control-replicate_2,DG,DG
7449,1367,4046,410,1214,13months-control-replicate_2,DG,DG
7450,17796,4042,5339,1213,13months-control-replicate_2,CA2,CA2-Ex
7451,5203,4043,1561,1213,13months-control-replicate_2,DG,DG
7452,1117,4053,335,1216,13months-control-replicate_2,DG,DG
7453,15924,4037,4778,1212,13months-control-replicate_2,CA2,CA2-Ex
7454,16020,4047,4806,1215,13months-control-replicate_2,CA3,CA3-Ex
7455,5048,4019,1515,1206,13months-control-replicate_2,DG,DG
7456,8421,4026,2527,1208,13months-control-replicate_2,Oligo,Oligo1
7457,958,4046,288,1214,13months-control-replicate_2,DG,DG
7458,4717,4014,1415,1205,13months-control-replicate_2,DG,DG
7459,17932,4015,5380,1205,13months-control-replicate_2,CA3,CA3-Ex
7460,5279,4015,1584,1205,13months-control-replicate_2,DG,DG
7461,4292,4018,1288,1206,13months-control-replicate_2,DG,DG
7462,5619,4017,1686,1206,13months-control-replicate_2,DG,DG
7463,737,4037,221,1212,13months-control-replicate_2,DG,DG
7464,1797,4003,539,1201,13months-control-replicate_2,Endo,Endo2
7465,7777,4003,2333,1201,13months-control-replicate_2,Astro,Astro1
7466,6742,4001,2023,1201,13months-control-replicate_2,OPC,OPC
7467,5143,3998,1543,1200,13months-control-replicate_2,DG,DG
7468,1633,4001,490,1201,13months-control-replicate_2,DG,DG
7469,4823,4001,1447,1201,13months-control-replicate_2,DG,DG
7470,17500,4003,5250,1201,13months-control-replicate_2,Inh,Sst
7471,12842,3995,3853,1199,13months-control-replicate_2,Endo,Endo2
7472,1051,4000,316,1200,13months-control-replicate_2,Astro,Astro2
7473,1358,3972,408,1192,13months-control-replicate_2,DG,DG
7474,4054,3987,1217,1197,13months-control-replicate_2,Inh,Pvalb
7475,17693,4007,5308,1203,13months-control-replicate_2,CA3,CA3-Ex
7476,8203,3977,2461,1194,13months-control-replicate_2,Micro,Micro2
7477,2014,3974,605,1193,13months-control-replicate_2,DG,DG
7478,9624,3975,2888,1193,13months-control-replicate_2,Astro,Astro1
7479,4963,3982,1489,1195,13months-control-replicate_2,DG,DG
7480,4533,3977,1360,1194,13months-control-replicate_2,DG,DG
7481,1164,3961,350,1189,13months-control-replicate_2,DG,DG
7482,862,3999,259,1200,13months-control-replicate_2,DG,DG
7483,7651,3971,2296,1192,13months-control-replicate_2,CA3,CA3-Ex
7484,1463,3974,439,1193,13months-control-replicate_2,DG,DG
7485,7173,3964,2152,1190,13months-control-replicate_2,Inh,Lamp5
7486,15821,3965,4747,1190,13months-control-replicate_2,CA2,CA2-Ex
7487,1555,3976,467,1193,13months-control-replicate_2,DG,DG
7488,15960,3956,4788,1187,13months-control-replicate_2,CA2,CA2-Ex
7489,8520,3967,2556,1191,13months-control-replicate_2,CA3,CA3-Ex
7490,4432,3964,1330,1190,13months-control-replicate_2,DG,DG
7491,5766,3957,1730,1188,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7492,4361,3960,1309,1188,13months-control-replicate_2,DG,DG
7493,5383,3963,1615,1189,13months-control-replicate_2,DG,DG
7494,2094,3938,629,1182,13months-control-replicate_2,DG,DG
7495,2286,3946,686,1184,13months-control-replicate_2,DG,DG
7496,4760,3945,1428,1184,13months-control-replicate_2,DG,DG
7497,4627,3949,1388,1185,13months-control-replicate_2,DG,DG
7498,5280,3936,1584,1181,13months-control-replicate_2,DG,DG
7499,5145,3926,1544,1178,13months-control-replicate_2,DG,DG
7500,3985,3929,1196,1179,13months-control-replicate_2,DG,DG
7501,962,3934,289,1181,13months-control-replicate_2,DG,DG
7502,4186,3925,1256,1178,13months-control-replicate_2,DG,DG
7503,15550,3908,4665,1173,13months-control-replicate_2,Micro,Micro1
7504,12366,3916,3710,1175,13months-control-replicate_2,OPC,OPC
7505,1796,3913,539,1174,13months-control-replicate_2,DG,DG
7506,4867,3917,1460,1176,13months-control-replicate_2,DG,DG
7507,14864,3913,4460,1174,13months-control-replicate_2,Astro,Astro1
7508,16054,3909,4817,1173,13months-control-replicate_2,CA2,CA2-Ex
7509,5557,3930,1667,1179,13months-control-replicate_2,DG,DG
7510,17777,3915,5333,1175,13months-control-replicate_2,CA3,CA3-Ex
7511,872,3899,262,1170,13months-control-replicate_2,DG,DG
7512,2535,3905,761,1172,13months-control-replicate_2,DG,DG
7513,17654,3905,5297,1172,13months-control-replicate_2,CA3,CA3-Ex
7514,1666,3908,500,1173,13months-control-replicate_2,DG,DG
7515,634,3908,191,1173,13months-control-replicate_2,DG,DG
7516,17935,3906,5381,1172,13months-control-replicate_2,CA3,CA3-Ex
7517,4744,3886,1424,1166,13months-control-replicate_2,DG,DG
7518,4986,3893,1496,1168,13months-control-replicate_2,DG,DG
7519,4465,3893,1340,1168,13months-control-replicate_2,DG,DG
7520,4306,3892,1292,1168,13months-control-replicate_2,DG,DG
7521,1535,3880,461,1164,13months-control-replicate_2,DG,DG
7522,1948,3892,585,1168,13months-control-replicate_2,DG,DG
7523,1256,3908,377,1173,13months-control-replicate_2,DG,DG
7524,1441,3886,433,1166,13months-control-replicate_2,DG,DG
7525,4531,3883,1360,1165,13months-control-replicate_2,DG,DG
7526,8269,3883,2481,1165,13months-control-replicate_2,CA2,CA2-Ex
7527,777,3880,233,1164,13months-control-replicate_2,DG,DG
7528,1048,3874,315,1163,13months-control-replicate_2,DG,DG
7529,4677,3881,1403,1165,13months-control-replicate_2,DG,DG
7530,5240,3873,1572,1162,13months-control-replicate_2,DG,DG
7531,2433,3868,730,1161,13months-control-replicate_2,DG,DG
7532,5678,3870,1704,1161,13months-control-replicate_2,CA3,CA3-Ex
7533,10533,3872,3160,1162,13months-control-replicate_2,Astro,Astro2
7534,9366,3857,2810,1158,13months-control-replicate_2,Astro,Astro1
7535,948,3851,285,1156,13months-control-replicate_2,DG,DG
7536,4147,3859,1244,1158,13months-control-replicate_2,DG,DG
7537,7953,3842,2386,1153,13months-control-replicate_2,Astro,Astro1
7538,4581,3859,1375,1158,13months-control-replicate_2,DG,DG
7539,5092,3853,1528,1156,13months-control-replicate_2,DG,DG
7540,2698,3838,810,1152,13months-control-replicate_2,DG,DG
7541,1858,3851,558,1156,13months-control-replicate_2,DG,DG
7542,17789,3837,5337,1152,13months-control-replicate_2,CA3,CA3-Ex
7543,3910,3845,1173,1154,13months-control-replicate_2,DG,DG
7544,10592,3837,3178,1152,13months-control-replicate_2,Astro,Astro2
7545,2286,3845,686,1154,13months-control-replicate_2,DG,DG
7546,2203,3841,661,1153,13months-control-replicate_2,DG,DG
7547,2039,3836,612,1151,13months-control-replicate_2,DG,DG
7548,1349,3842,405,1153,13months-control-replicate_2,DG,DG
7549,9969,3837,2991,1152,13months-control-replicate_2,Oligo,Oligo1
7550,3435,3834,1031,1151,13months-control-replicate_2,DG,DG
7551,2934,3834,881,1151,13months-control-replicate_2,DG,DG
7552,4014,3833,1205,1150,13months-control-replicate_2,DG,DG
7553,1158,3837,348,1152,13months-control-replicate_2,Astro,Astro1
7554,6606,3832,1982,1150,13months-control-replicate_2,Inh,Pvalb
7555,4244,3833,1274,1150,13months-control-replicate_2,DG,DG
7556,8424,3832,2528,1150,13months-control-replicate_2,CA3,CA3-Ex
7557,4378,3837,1314,1152,13months-control-replicate_2,DG,DG
7558,1630,3827,489,1149,13months-control-replicate_2,DG,DG
7559,12089,3816,3627,1145,13months-control-replicate_2,Micro,Micro1
7560,1735,3827,521,1149,13months-control-replicate_2,DG,DG
7561,4819,3817,1446,1146,13months-control-replicate_2,DG,DG
7562,5340,3817,1602,1146,13months-control-replicate_2,Astro,Astro2
7563,10061,3806,3019,1142,13months-control-replicate_2,Oligo,Oligo1
7564,4922,3806,1477,1142,13months-control-replicate_2,DG,DG
7565,4606,3802,1382,1141,13months-control-replicate_2,DG,DG
7566,1247,3808,374,1143,13months-control-replicate_2,DG,DG
7567,1436,3801,431,1141,13months-control-replicate_2,DG,DG
