"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mbnl2",1.34931551070303,-0.0448008971372369,0.0265275521555375,-1.68884399414459,0.0912493304017202,0.385481865166451
"Mbp",1.23903662383892,-0.0167101539343829,0.0276179434473182,-0.605047003816842,0.545147765712967,0.938199504471866
"Mcm5",1.03610368092373,-0.0120855796307098,0.0301797498585583,-0.400453273713355,0.688822692706407,NA
"Mcm6",1.0309476239508,-0.000887102795373278,0.0302294315551619,-0.0293456657878107,0.976588906537456,NA
"Mctp2",1.06661994203487,0.0300397788234053,0.0296546479525094,1.01298720091072,0.311066274460893,NA
"Mdga1",1.01880483982504,-0.00196820003681804,0.0304108546901803,-0.0647203130878652,0.948396689223187,NA
"Mdga2",1.02374790002635,0.00246122196209255,0.0303276147319628,0.0811544852387825,0.935319095584839,NA
"Mdh1",1.13246969346221,0.057722366932324,0.0287274212701583,2.00931250979653,0.0445040020514555,0.224690937186617
"Mdm2",1.0257902629247,-0.00163504654450261,0.0303067558296882,-0.0539499032390969,0.956975077493378,NA
"Mecom",1.10228408944519,8.49650045139577e-05,0.029236211076935,0.00290615648827998,0.997681225870688,0.997681225870688
"Mecp2",1.0279416447166,-0.0021664052532305,0.0302763708389035,-0.0715543241545578,0.942956590891627,NA
"Med20",1.02439251411376,-0.00538608600808153,0.030335851258831,-0.17754853694813,0.859077543804821,NA
"Mef2c",1.03309495231518,0.021215658029225,0.030149235727423,0.703688087520166,0.481627040523394,NA
"Meg3",1.06252286014416,0.00934386321955996,0.0297557609492161,0.314018627703961,0.753506890986263,NA
"Megf11",1.03244992226025,0.00824970749190965,0.0301870651296158,0.273286172620209,0.784633243573534,NA
"Meis2",1.02385693636508,0.00157672391826562,0.0303280185575331,0.0519890185135087,0.9585374435383,NA
"Meox1",1.03792840761822,0.00194129036486462,0.0301215769629356,0.0644484970774725,0.948613115177522,NA
"Mertk",1.03965787360094,0.00426697885775657,0.0300915665468281,0.141799824582624,0.887238122632171,NA
"Met",1.02310393446016,-0.00430687681331588,0.0303524389099669,-0.141895576368383,0.887162488509455,NA
"Mfap3l",1.01998785634442,0.000384514018892079,0.0303879638403447,0.0126534973159859,0.989904239259182,NA
"Mfap4",1.03481210563045,0.00532390675423045,0.030159184469653,0.17652688054571,0.859880032640635,NA
"Mfge8",1.05264880548572,0.0236622979603903,0.0298636212974105,0.792345232506752,0.42815940406922,NA
"Mfsd2a",1.03342393444748,-0.00467670475328247,0.0302019421940386,-0.15484781486025,0.876941294987511,NA
"Mgarp",1.03094761507675,0.003528504986712,0.030219521264939,0.116762438285407,0.907048309997193,NA
"Mgat4c",1.01966510963007,-0.0026927035600133,0.0303997225438244,-0.0885765834254403,0.929418418639643,NA
"Mgp",1.01869759741711,0.00147474225356697,0.0304046595085398,0.0485038239995009,0.961314716919824,NA
"Mgst1",1.05674389862794,-0.0114244562281305,0.0298832551148625,-0.382302938023928,0.702236675681444,NA
"Mhrt",1.02321100863148,0.00053119451412697,0.0303398947712583,0.0175081198577585,0.986031255130268,NA
"Mia",1.02289067128278,7.86044005472842e-06,0.0303458394456465,0.000259028591672592,0.999793325088209,NA
"Miat",1.05156843390904,0.00326705118903808,0.0299232549575011,0.109181009675523,0.91305892233983,NA
"Mid1ip1",1.03546265345468,0.0132539301243529,0.0301322959724552,0.439857956276174,0.660039988510256,NA
"Mif",1.14783427989448,0.04227313714683,0.0285655428112311,1.47986465463591,0.138909369983974,0.519654932289445
"Mki67",1.01794659540312,0.00450693586345637,0.0304090208692959,0.148210489342228,0.882176653945679,NA
"Mkx",1.01934238810071,-2.78007980367966e-05,0.030398471100721,-0.000914545930441126,0.999270298023676,NA
"Mlc1",1.06308508767991,0.00386156868931804,0.0297602802305047,0.129755790584253,0.896759641124954,NA
"Mlf1",1.03470844394382,0.00871068470462333,0.0301532269629461,0.288880679846554,0.772672688955033,NA
"Mlst8",1.03041061402169,0.00287493297220537,0.0302288334920684,0.0951056537778644,0.924230907369415,NA
"Mme",1.02030886529158,-0.00291643139410031,0.0303906581971411,-0.095964732819596,0.92354858238298,NA
"Mmp16",1.07531721870689,0.00580263458693286,0.029586672045058,0.196123260436184,0.844513690597128,0.997039927492047
"Mmp2",1.01848386015247,-0.00377269290153522,0.0304197523876089,-0.124021157485555,0.90129852313968,NA
"Mns1",1.01869806241943,0.00211308974824802,0.0304032192664415,0.0695021711263455,0.944589904525658,NA
"Mob3b",1.02751123143577,-0.00180702971189648,0.0302818680254836,-0.0596736538966413,0.952415555475078,NA
"Mobp",1.43478576953381,-0.0122825271573522,0.0257444929611752,-0.477093379771561,0.633295628642302,0.952543671122246
"Mog",1.02632780987068,-0.000975724985279903,0.0302973607694716,-0.0322049498866934,0.974308608789458,NA
"Moxd1",1.03030112137026,-0.00382214534879613,0.0302454832871599,-0.12637078113474,0.899438429981316,NA
"Mpdz",1.11206366846261,0.0236173505856709,0.0290579044160845,0.812768541306024,0.416350775248014,0.856138514665619
"Mpp2",1.0243912212726,-0.00475061070982604,0.0303344057735644,-0.156608002981422,0.875553794912153,NA
"Mpp7",1.024714973556,0.00148786585567106,0.0303155397071649,0.0490793127895202,0.960856089538806,NA
"Mpz",1.01923629720575,0.00149871452972976,0.0303966187309382,0.0493053040864818,0.960675992611113,NA
"Mrap2",1.01676396160941,0.00215574125349944,0.0304319258549292,0.0708381475354528,0.943526570727968,NA
"Mrc1",1.03009005517255,0.0143389655565499,0.030208108023194,0.474672744997481,0.635020247239703,NA
"Mreg",1.02869073268006,0.00242208814594151,0.0302550096429318,0.080055771739189,0.936192898831892,NA
"Mrgpra3",1.03545764692028,0.00384322152865277,0.0301531257371712,0.12745682030288,0.898578846791405,NA
"Mrgprd",1.01568947694501,0.00146812318416934,0.030449516619991,0.0482149914723269,0.961544902615833,NA
"Ms4a15",1.02761509742324,0.00553853185426023,0.0302637920310693,0.183008522149977,0.854791331840199,NA
"Ms4a6b",1.02213574743675,-0.0026999632676468,0.03036309371909,-0.0889225351219487,0.929143474056885,NA
"Ms4a6c",1.02095549804185,0.00323110924116099,0.0303672034711307,0.106401277425257,0.915263979593705,NA
"Ms4a6d",1.02718678980569,0.0052681246671571,0.0302707046848495,0.174033763733086,0.861838927487062,NA
"Ms4a7",1.01901946254018,0.00136148938508614,0.0304001224483041,0.0447856546433777,0.964278159556111,NA
"Msantd1",1.01751649889709,-0.000239989848711082,0.0304261305900116,-0.00788762304168464,0.99370665261002,NA
"Mt1",1.06223184473868,-0.0168911146093737,0.0298187385019502,-0.566459731630466,0.571081299594758,NA
"Mt2",1.07641883171132,-0.0481113153816828,0.0296946592265241,-1.62020095986515,0.10518911531417,0.428354905816709
"Mt3",1.01880584951442,0.00569104198868964,0.0303935769242578,0.18724489068437,0.85146862952901,NA
"Mthfd2",1.03374101204247,0.00716660129948459,0.0301707017587065,0.237535121217938,0.812241675923864,NA
"Mtor",1.02106288969751,-0.000203517122558325,0.0303733547233754,-0.00670051511964523,0.994653802441258,NA
"Mustn1",1.06372013715609,0.00242080918533063,0.0297544675244292,0.0813595196534126,0.935156040981147,NA
"Mx1",1.07080721288392,0.00490110341834358,0.0296506952239062,0.165294721804432,0.868712013067274,0.997571146269089
"Mybpc1",1.03352613812511,0.00263031750898957,0.0301839369605284,0.0871429566139514,0.930557880795603,NA
"Myc",1.05189437992356,0.0185909084185695,0.0298851661202961,0.622078135478179,0.533890491218111,NA
"Mycn",1.0364266840848,0.00225240064611892,0.0301426557008202,0.0747246914298141,0.940433761672218,NA
"Myh10",1.09292877638033,0.0084866369409065,0.0293422804565699,0.289228949108701,0.772406179899576,0.968613308967837
"Myh11",1.03718347372086,0.00554401785530467,0.0301244278478913,0.184037283074664,0.853984206761731,NA
"Myh4",1.02621805299214,0.00434214615735142,0.0302869855585878,0.143366732517895,0.886000555130346,NA
"Myh8",1.05566149442434,0.0211489913890637,0.0298265742649189,0.709065385827379,0.478283901906782,NA
"Myl1",1.01934270228611,0.00252417383264294,0.0303927101736092,0.0830519495702871,0.933810232472249,NA
"Myl4",1.01837618471717,0.0028650773598675,0.0304063190347366,0.0942263796086068,0.924929330097827,NA
"Myo5a",2.01957698501194,0.0296123248294646,0.0216452191009156,1.36807692689107,0.171287998084146,0.594244954247231
"Myo5b",1.0594118850187,-0.0340713883747872,0.0298975677558352,-1.13960401906397,0.254451310189905,NA
"Myo6",1.08844307411923,-0.00613211900904069,0.0294347535324805,-0.208329212006958,0.83497192411017,0.993328668337961
"Myo9a",1.07554173776949,0.0180056025261374,0.029557371662343,0.609174683453913,0.542408659058429,0.938199504471866
"Myoc",1.02310331428442,0.00713450623901336,0.0303266653682729,0.235255216898239,0.814010651453037,NA
"Myt1",1.04254958536353,-0.00297560765892319,0.0300659998157798,-0.0989691903530671,0.921162732512008,NA
"Naaladl2",1.0298731823775,0.0104235096149192,0.030219884290675,0.344922221232183,0.730152844488288,NA
"Nab1",1.02632564917964,0.00662628822202603,0.0302803020456577,0.218831642169047,0.826781197311696,NA
"Nap1l5",1.46927753113063,0.339503227116306,0.0249135598399217,13.6272467402383,2.75790168629148e-42,2.44665278169573e-40
"Napa",1.10110800291451,-0.0180657579801043,0.02929190604608,-0.616749144001911,0.537400200798234,0.938199504471866
"Napb",1.20477909653242,0.0815504766861249,0.0278114489518825,2.93226278239649,0.00336501884071005,0.0278623560010792
"Napg",1.08670827040229,-0.0131693777289877,0.0294735955666577,-0.446819516784228,0.655005378499901,0.952543671122246
"Nav3",1.07337995689199,0.0306280861298559,0.029560102689751,1.03612921955359,0.300141862139241,0.772709220802619
"Nbea",1.43911248938536,-0.16931211981106,0.025979176082093,-6.51722438294583,7.16202520996512e-11,1.85317402307847e-09
"Ncam1",1.01945177846823,0.00291151629669506,0.0303902416178517,0.0958043155203079,0.923675989838991,NA
"Ncam2",1.15837944707054,0.00190452765957252,0.028518526377552,0.0667821203087002,0.946755157555623,0.997571146269089
"Ncan",1.03771747778311,0.00744406598080173,0.0301124415653893,0.247208980535069,0.804746495502371,NA
"Nccrp1",1.01998856544622,0.00102214396209774,0.030386523587848,0.0336380685056882,0.973165765156839,NA
"Ncdn",1.10326207869791,-0.0892815679949398,0.0294316840334636,-3.03351883954134,0.00241719618021128,0.021141955322693
"Nckap1",1.23497380493139,-0.110115716806776,0.0278736717903823,-3.95052785420151,7.79790215943363e-05,0.000896758748334867
"Nckap5",1.04243805518027,0.00600231413958402,0.0300475122663173,0.199760768425162,0.841667685115109,NA
"Ncmap",1.03126847333394,0.00719740049453167,0.0302066351658982,0.238272169508545,0.811670005314921,NA
"Ncs1",1.07844443241138,0.00314889956140052,0.0295498477550339,0.106562293907727,0.915136233302592,0.997571146269089
"Ncstn",1.03062443089664,0.0080551506405134,0.0302141423511495,0.266601995413149,0.789775619111802,NA
"Ndnf",1.02181409327033,0.00123151488889124,0.0303589733732236,0.0405651032316338,0.967642604831848,NA
"Ndrg1",1.1984039689519,0.00731127247813001,0.0280296207092684,0.260840935165149,0.794215175165778,0.968613308967837
"Ndrg2",1.31672148120732,0.0318452781858446,0.0266990118079534,1.19275119299952,0.232966829931847,0.685651191410791
"Ndrg4",1.31735260855224,-0.00994520101075809,0.0267730702853932,-0.37146285072071,0.710292820553782,0.963082623501961
"Ndst3",1.0309462056673,0.014240146710235,0.0301957733452337,0.471594038921438,0.637216582413141,NA
"Ndst4",1.06436218958855,-0.0124746868845615,0.029778724449934,-0.41891273434276,0.675279910040682,NA
"Ndufa4",1.04233456449006,-0.00186224747554237,0.0300665879821664,-0.0619374395474118,0.95061265227235,NA
"Ndufa4l2",1.06942141293825,0.0122571901212827,0.0296539624786861,0.413340717285003,0.67935700195836,0.954481217683578
"Ndufv3",1.0350301789778,0.00483017138317097,0.0301571634962065,0.160166634497259,0.872749811854744,NA
"Neat1",1.03557527941996,-0.00582666564345215,0.0301733012517134,-0.193106667210347,0.846875431255335,NA
"Necab1",1.0296559644888,0.00334790648881815,0.0302387745893417,0.110715679926996,0.9118418116423,NA
"Nectin1",1.02202987418599,0.00136840483103858,0.0303554839079029,0.0450793285058559,0.964044078132339,NA
"Nedd4",1.45784901117438,0.00187701159426949,0.0254346666245424,0.0737973735601599,0.94117161692395,0.997571146269089
"Nefh",1.11613201784354,0.0779680736355123,0.0288970238271583,2.69813507791884,0.00697291406778615,0.050350926001107
"Nefl",1.2214375323849,-0.0121812668378444,0.0278048301576619,-0.438098947872472,0.661314557081527,0.952543671122246
"Nefm",1.02009354187806,-0.000503286568732256,0.0303883766450107,-0.0165618115969643,0.986786190307864,NA
"Nek6",1.07296712759313,-0.0320700272553233,0.0297043807671793,-1.07963965001276,0.280302677773972,0.766819219813378
"Nell1",1.02922775479133,0.00307702837416893,0.0302456720744805,0.10173450160379,0.918967415891965,NA
"Nenf",1.07790275542622,0.0103610738768589,0.0295414936943809,0.350729519097733,0.725791277588506,0.96498287010178
"Neto1",1.11247976826628,-0.0217378534801297,0.0291503506714974,-0.74571499070797,0.455839601630059,0.89581136902616
"Neto2",1.05801831745759,0.0219417455091746,0.0297916576691365,0.736506365401273,0.461422595198445,NA
"Neu4",1.02331866847958,-0.00162524342662637,0.0303431799617258,-0.0535620666217719,0.957284079555287,NA
"Neurod1",1.02912277020808,-0.00362754054600568,0.0302623450585539,-0.119869776746872,0.904586306471915,NA
"Neurod2",1.13655517375009,-0.105007242976846,0.0290378016311638,-3.61622564650867,0.000298929823477026,0.00314636305727514
"Neurod6",1.02181384876903,0.00250430116255287,0.0303561065148465,0.0824974428564506,0.934251151709898,NA
"Nf1",1.08253905038601,0.0133959854162145,0.0294720824010273,0.454531350514532,0.64944643264076,0.952543671122246
"Nfatc2",1.02997818150565,0.00323528767574773,0.0302343110355431,0.107007157263956,0.914783301684839,NA
"Nfib",1.1019699515419,-0.0865693339936207,0.0294420968158364,-2.94032502287868,0.00327868124693649,0.0275143385722643
"Nfkbia",1.03470983788142,-0.00259958150913163,0.0301784942042292,-0.0861401994260973,0.931354967847285,NA
"Nfkbiz",1.03363176668481,-0.000762778284484224,0.0301899838715583,-0.0252659387871628,0.979842842163302,NA
"Ngb",1.02557610908219,0.00900406675740781,0.0302860700804704,0.297300598376874,0.766237024846734,NA
"Ngdn",1.01676421776066,-0.000402852839199078,0.0304377125073384,-0.0132353191489654,0.989440051498803,NA
"Ngef",1.03513465524222,0.0064669368735478,0.0301519634717461,0.214478134387754,0.8301742164661,NA
"Ngfr",1.0412595639741,0.0186760937754374,0.0300366996725785,0.621775826872463,0.534089283491837,NA
"Nhlh2",1.02041751477538,0.00511923544805471,0.030370928893903,0.168557091748432,0.866145033364124,NA
"Nhsl1",1.04535212173422,0.00250922356593707,0.0300136844066845,0.0836026504422838,0.933372359568121,NA
"Ninj2",1.01977375075526,0.00152265392930388,0.0303885844495903,0.0501061157300602,0.960037826214084,NA
"Nkain2",1.06984148578406,0.0125138103711059,0.0296474724068275,0.422086921926742,0.672961573385456,0.952543671122246
"Nkx2-1",1.01977226458266,0.00343546118676365,0.0303842759763773,0.11306707421413,0.909977378530069,NA
"Nkx2-2",1.04416919485079,0.00146254179121282,0.0300329378477846,0.048697926211062,0.961160028560605,NA
"Nkx2-9",1.03900320621371,0.00761807823207125,0.0300934324014719,0.253147534998322,0.800154207216979,NA
"Nlgn1",1.04018627211454,-0.0013376610586524,0.0300963423675649,-0.0444459676300736,0.964548920959235,NA
"Nlgn2",1.10937523724217,0.000149976557982281,0.0291428303491354,0.0051462591720001,0.995893897385105,0.997681225870688
"Nlgn3",1.05307953626674,-0.0137313603371094,0.0299400964751822,-0.458627791947549,0.646501475407623,NA
"Nlrc5",1.03749838229642,0.0091891663199728,0.03011168900369,0.3051694084263,0.760237130332772,NA
"Nmb",1.02697158826378,0.0127232188680193,0.0302573033915858,0.420500753267969,0.67411967922335,NA
"Nme8",1.01816159422313,0.0027280667183049,0.0304098253173742,0.089710042390354,0.928517635449375,NA
"Nms",1.03889576451642,0.00911477953148842,0.0300916748317612,0.302900373025032,0.761965787067667,NA
"Nmu",1.02557516033524,-0.00113774935707278,0.0303087959095928,-0.0375385865036188,0.97005557423486,NA
"Nnat",1.18256930643144,-0.127716977209188,0.0285312414688335,-4.47639046301933,7.5915589006598e-06,0.000104763512829105
"Nog",1.02170700129429,0.00339055958634105,0.0303557042505655,0.1116943147935,0.911065787260598,NA
"Nol3",1.0308383334455,-0.00127075448775564,0.0302318660073969,-0.0420336107418815,0.966471904287963,NA
"Nos1",1.0208474099661,-0.00289018052742076,0.0303826282285202,-0.0951260867125295,0.924214677827178,NA
"Nos1ap",1.07123286752644,0.00940634344799988,0.0296349430560367,0.317407171331945,0.750934666405881,0.96498287010178
"Nos3",1.02879968386279,0.0103854317022548,0.0302356901637579,0.34348254152648,0.731235472677853,NA
"Notch2",1.09048767518199,-0.0207356930694336,0.0294399133278866,-0.704339474049742,0.481221389131497,0.911092934910548
"Notum",1.01891379199357,0.00288831973111812,0.0303982771072555,0.0950159024120721,0.924302195769052,NA
"Npas1",1.05007005531035,0.0091456253347235,0.0299316338787714,0.305550487880647,0.759946923412165,NA
"Npas3",1.04201516268928,-0.00987447508407947,0.0300893151399949,-0.328172144767571,0.742781507863268,NA
"Npas4",1.01977321909484,0.0021603204646269,0.0303871466708634,0.0710932318860434,0.943323554715072,NA
"Npffr1",1.02181190983304,0.00568521330269087,0.0303489675491664,0.187328062922754,0.851403421399053,NA
"Npm1",1.50113615562515,0.0647439312176754,0.0249676921378627,2.59310836020335,0.00951127978075882,0.0649066455368266
"Npnt",1.01869850162958,-0.00491205388564957,0.0304191507619696,-0.161478994732183,0.871716154016292,NA
"Nppa",1.0185906669453,0.00364031775677599,0.0304013774254929,0.119741869120819,0.90468763219016,NA
"Nppb",1.02922574960461,0.00875984418585018,0.0302330016840046,0.289744441435492,0.772011754594268,NA
"Nppc",1.02536054780395,0.00316523419980917,0.030302272082656,0.104455342199268,0.916808006108988,NA
"Npsr1",1.02772291106095,0.00718684474925495,0.0302585402956279,0.237514588576944,0.812257602919088,NA
"Nptn",1.16642018085512,-0.0605184497382138,0.0285584263677379,-2.11911009937791,0.0340811634112259,0.185652653319047
"Nptx1",1.10444102702898,-0.0661205597383187,0.0293593594219087,-2.25211179808569,0.0243152079189182,0.141119103903254
"Nptx2",1.0517929498911,0.0138992901455842,0.0298968606298326,0.464908015516346,0.641997330173496,NA
"Nptxr",1.10174654904566,-0.00584413722465784,0.0292562692124747,-0.199756748962576,0.841670828829649,0.997039927492047
"Npw",1.01934369233841,0.0006102836434464,0.030397028374381,0.0200770824019349,0.983981882054584,NA
"Npy",1.02815139911448,0.00429579912428989,0.0302586885243297,0.141969111478041,0.887104403987397,NA
"Npy1r",1.04384264098106,-0.00902611829804345,0.0300611449566575,-0.300258633230951,0.763979884151621,NA
"Npy2r",1.02675636525927,-0.000702219880400448,0.0302904238528919,-0.0231829004378031,0.981504378416548,NA
"Nr1h4",1.01998854153624,0.00165972985086216,0.0303850849541633,0.0546231762513056,0.956438674342125,NA
"Nr2e1",1.06447695278338,-0.00292521667780904,0.0297558287430909,-0.0983073502359854,0.921688241811636,NA
"Nr2f2",1.0239643253433,0.00640641401558238,0.0303156029350934,0.211323984856864,0.832634468305294,NA
"Nr3c1",1.1385075665783,0.036441932468268,0.0286937991300848,1.27002814451501,0.204074605036463,0.645642254950661
"Nr3c2",1.31395265409638,-0.298889976964579,0.0275273607905405,-10.8579234761688,1.82859985700854e-27,1.2617339013359e-25
"Nr4a1",1.06855102940278,0.0311608700683618,0.0296255420567108,1.05182446986833,0.292880090092552,NA
"Nr4a2",1.0289056946604,0.000661689407873002,0.0302558145002022,0.0218698263062322,0.982551794135606,NA
"Nr4a3",1.02912017023295,0.000165734143530682,0.0302537821657491,0.00547812973011727,0.995629106727957,NA
"Nrcam",1.09100727160533,-0.0009959617385873,0.0293887840881689,-0.0338891781163633,0.972965522844814,0.997571146269089
"Nrep",1.03234365096886,0.0110140348876493,0.0301825135232355,0.364914435610881,0.715175278237283,NA
"Nrg1",1.01912807394195,0.00493879453781753,0.030390473677049,0.162511272127599,0.87090325239401,NA
"Nrg2",1.05361641179947,0.00298147835484125,0.0298949865448804,0.0997317175696083,0.920557319088872,NA
"Nrg3",1.15019063348341,0.0232598582648882,0.0285746377909564,0.814003608201455,0.415642883922779,0.856138514665619
"Nrgn",3.09456894502424,-0.257374607654166,0.025476436422096,-10.1024571643365,5.38750717393419e-24,3.34564195501313e-22
"Nrip3",1.05920487117921,-0.00833604173313459,0.0298415376953567,-0.279343571977916,0.779981170976927,NA
"Nrl",1.02761416498931,0.00364089745186159,0.0302680355428053,0.120288528362292,0.904254591169043,NA
"Nrn1",1.0188048975689,0.00250075588113837,0.0304007476828501,0.0822596834534143,0.934440213667989,NA
"Nrp1",1.12881553030684,-0.0821944820156225,0.0290803209457212,-2.82646406031899,0.00470650251608255,0.034794500743896
"Nrp2",1.13398130797392,0.0191487480106436,0.028786036036028,0.665209617144836,0.505916430162028,0.918637728452104
"Nrtn",1.02331782041091,0.00155291122901018,0.0303360047254835,0.0511903674548701,0.959173827440094,NA
"Nrxn1",1.03341833937993,-0.0135005614797992,0.030222054762647,-0.446712230052779,0.655082850281193,NA
"Nrxn3",1.04179541692745,0.00809760013526144,0.0300521400503407,0.26945169700717,0.787582108184911,NA
"Nsf",1.45564385283376,-0.222058795159177,0.025963317181703,-8.5527898305563,1.20148549133643e-17,5.32944635799943e-16
"Nsg1",1.02224379863067,-0.001676320810696,0.0303591831405278,-0.0552162685977611,0.95596616824102,NA
"Nsmf",1.01869859675596,-0.00299536774352714,0.0304147863036442,-0.0984839319146637,0.921548030404721,NA
"Ntf3",1.01740954960169,-0.000628603444092149,0.0304286121231996,-0.0206583015205246,0.983518232480778,NA
"Ntm",1.03868186860826,0.0121081405563303,0.0300881836244274,0.402421784826526,0.687373640134993,NA
"Ntn1",1.03847268134269,-0.00116703548033838,0.0301207727916245,-0.0387452037971246,0.969093533029245,NA
"Ntng1",1.04459646060121,-0.00387480227041632,0.03003872948781,-0.128993547213399,0.897362754748917,NA
"Ntng2",1.02331851258606,-0.00353288122808485,0.0303475044382412,-0.116414225600476,0.907324261650028,NA
"Ntrk1",1.0195575824556,0.00138551934471039,0.0303920852980592,0.0455881632050721,0.963638503758189,NA
"Ntrk2",1.32887579720371,0.119347994177995,0.0264240126384499,4.51664914829516,6.28258711068936e-06,9.07322464125138e-05
"Ntrk3",1.26870201763097,-0.0635937463582097,0.0273946483747324,-2.32139305050784,0.0202656402681446,0.122184102975901
"Nts",1.04158412851805,-0.0126503401968737,0.03010182439136,-0.420251611078584,0.674301655140168,NA
"Ntsr1",1.03385438057491,0.0018893782988708,0.0301809053226646,0.0626017768079327,0.950083614506684,NA
"Ntsr2",1.02310548481273,0.00395830684492664,0.030333772494649,0.130491743011025,0.896177386409779,NA
"Nudt4",1.18727991618466,0.123222125925685,0.0279419807709216,4.40992809120816,1.03404950397897e-05,0.000139596683037161
"Nudt9",1.08617538457849,0.0029819010669908,0.0294451791831216,0.101269584689777,0.919336459942899,0.997571146269089
"Nufip1",1.04394826782151,0.000705595410488093,0.0300377070497842,0.0234903219915769,0.981259158288316,NA
"Numb",1.14537936668969,0.082340012355355,0.0285192887853125,2.88716920590811,0.00388725119230695,0.0305567467142103
"Numbl",1.06972660113853,-0.0292545058751387,0.0297424164626503,-0.983595462455974,0.325314457066602,0.789141710306092
"Nupr1",1.01891282090493,0.000335405872416223,0.0304040380332978,0.0110316225775305,0.991198217189795,NA
"Nwd2",1.11228251775224,0.0114899870765644,0.0290806228368583,0.395108011992145,0.69276317621703,0.95814238848725
"Nxph1",1.0492106648265,0.0104766025371515,0.029940928042437,0.34990907837935,0.726406933655335,NA
"Nxph3",1.05157819885496,0.0316473246752598,0.0298618277621816,1.05979195002053,0.289239259869362,NA
"Nxph4",1.02740134675957,-0.00155881019401131,0.030282885319895,-0.0514749561524515,0.958947057483985,NA
"Nyap2",1.01687157198894,0.00254412608837157,0.0304294472706521,0.0836073710357948,0.933368606219962,NA
"Oasl2",1.04534583796391,-0.0062044562715416,0.0300332050251013,-0.206586551996565,0.836332763662749,NA
"Ogfod2",1.0175169707066,-0.00215810831876908,0.0304304815799852,-0.0709192956114279,0.943461986364191,NA
"Ogt",1.08177329731056,0.016252511114247,0.0294761671807435,0.551378034144977,0.581374555284719,0.938199504471866
"Olfm1",1.11486890770713,-0.0508084951322733,0.0291860848997728,-1.74084654748156,0.0817104803147116,0.35484061731074
"Olfm2",1.09099776331456,0.136025056788063,0.0291216648845175,4.67092308518323,2.99849207580624e-06,4.77452199762994e-05
"Olfm3",1.1384950571492,0.0256361172193381,0.0287157693135186,0.892753975679465,0.371988938239679,0.828003790654066
"Olfml2a",1.03202490499368,-0.000206973581705803,0.0302122154934166,-0.00685065885853037,0.994534007820044,NA
"Olfml3",1.0621193157739,0.0023532590033614,0.0297771015447337,0.0790291492886281,0.937009437786838,NA
"Olfr558",1.02987168115983,-0.00346417948139585,0.0302509614367071,-0.114514690339473,0.908829801796724,NA
"Olig1",1.02976783719749,0.00183706499724491,0.0302405881168951,0.0607483224249387,0.951559646986035,NA
"Olig2",1.04911021369688,0.00576654051024614,0.0299528194637649,0.19252079148082,0.847334283278244,NA
"Omg",1.01547560413986,0.000689972900864316,0.0304544876690855,0.0226558695835396,0.981924777761354,NA
"Omp",1.03116122449302,-0.000120121993265497,0.0302245662581874,-0.00397431652912331,0.996828962549529,NA
"Onecut2",1.02858130056785,0.00709368396961938,0.030246145681713,0.234531832395037,0.814572123527941,NA
"Opalin",1.07147010937382,-0.0184087387432936,0.0296937868012662,-0.619952546520898,0.535289029245951,0.938199504471866
"Opcml",1.29843529641836,-0.0352038291629295,0.0270188668759508,-1.30293506846743,0.192596930230608,0.622930696214623
"Ophn1",1.17073811382163,-0.0254473216568482,0.0284270393190107,-0.895180161791601,0.370690787736884,0.828003790654066
"Oprk1",1.02600545969467,0.00864005108700132,0.0302805571698193,0.285333292863346,0.775388808508203,NA
"Osbpl3",1.03599530705313,0.0157773755484869,0.0301189802197006,0.523834984896568,0.600393317984296,NA
"Oscp1",1.08488183455349,-0.00858657458045293,0.029488082812188,-0.291187956678687,0.770907572868026,0.968613308967837
"Osgin2",1.02020407938672,0.00434587535168981,0.0303758515414698,0.143070074784792,0.886234838636944,NA
"Osmr",1.02697325075127,0.00576568578106437,0.0302727492061581,0.190457950871919,0.848950290382387,NA
"Osr1",1.02192246964142,0.00225447278811769,0.0303550782891723,0.0742700370145927,0.940795518164972,NA
"Otoa",1.02589672157299,0.00508906651549303,0.0302900554617823,0.168011132297662,0.866574521265142,NA
"Otof",1.05737983948456,0.0209454081972774,0.0298028415486574,0.702799032202383,0.482181000442957,NA
"Otos",1.12218006760221,0.00207404514856654,0.0289728187162903,0.0715858946578912,0.94293146570604,0.997571146269089
"Otp",1.02858060240232,0.000773632534991694,0.0302602868614337,0.025565935264734,0.979603556904464,NA
"Otx1",1.02321011611273,0.00434399698002382,0.0303313204936233,0.143218195229485,0.886117860239203,NA
"Otx2",1.02106195549783,0.00361773592253372,0.0303647422238798,0.119142652220134,0.905162339793707,NA
"Oxt",1.03502972131772,0.00106119299180135,0.0301655836535543,0.0351789311948655,0.971937062301854,NA
"Oxtr",1.02127626203892,0.00502710599519266,0.0303583956880835,0.165591951789663,0.868478081390034,NA
"P2rx1",1.02020139524953,0.00115931427368975,0.0303830246619478,0.0381566445931137,0.969562788305465,NA
"P2rx2",1.03417299691645,0.006177773011998,0.030166650372814,0.204788166258107,0.837737633033634,NA
"P2rx3",1.02987043629932,-0.00283230628818763,0.0302495323795894,-0.0936314073436292,0.925401959749891,NA
"P2rx6",1.03427798377903,0.00404539311496451,0.0301698379395212,0.134087333285447,0.893333515763133,NA
